1	414	 à¸”à¸¹à¹?à¸šà¹„à¸•à¹‹ hitech
0	415	  (Jonah:whats a tweet!?) SHARON!!!!!!!!!!!!
0	416	  alice is beating be at my scooby doo board game!
1	417	  am quite tired can't wait till wwe at burswood &lt;3
0	418	  anyone have any advice on how to cope with a break up?
0	419	  arrrrrrrgggggggghhhhhhhh!!!!!!!!!!  that's it, all lines of communications are temporarily suspended! 
1	420	-  awake, and ready for the day 
1	421	  Being NASTY in the studio with my woman!!!  Go SLEEPIES!!!
0	422	  but i understand.
0	423	  cars being inspected today gonna cost me over 600 dollars 
0	424	  e is OUT!
0	425	  everythings wrong.
0	426	  Exercise 2 build muscle mass is only thing that speeds metabolism: http://tinyurl.com/bvagbj
1	427	  feeling ok for the first time in a few days. thank you!
1	428	  found a new way to text him, yey!
0	429	  friends dying is just horrible.
1	430	  going for a paddle 2moz 
1	431	  Good Nite.  I hope Grandma visits my dreams again tonight.  Last Night was uplifting...  I miss her.
1	432	  Goodbassplayer... that is funny.... ;)  OilIPO.... I hope the people that will bring us good things are started early this week... 
0	433	  He was the best there.
0	434	  Hungover........ and craving chocolate! OMG how funny was the pub last night!! LOL
0	435	  I dont want my sister to leave me for the whole summer!
0	436	  i hope everyone is at church so i can just go to my concert in peace on wed.  dont have to worry about rushing back to church to visit
0	437	 - i just spilt the last of my jordans cereal on the floor iâ€™m distraught http://tumblr.com/xxw2329lh
0	438	  I miss my family and friends.
0	439	  I see I missed the nectar sucking dirty talk ;)
0	440	  I want a freaking puppy now! A cute little black yorkshire terrier.
0	441	 - I want irissa back http://tumblr.com/xpn1wrj48
0	442	  I'm glad diversity got through...but what about stavros!  
1	443	  I'm here to tell ya ... very yummy.  Decided to go on a hunt for blender drinks ... know any good ones?
0	444	  I'm out of Nutella  
0	445	  is it rlly tht serious? I'm abt to go thru my fonebook...
1	446	  is listenin to my new fav band more amor
0	447	  it is on environmental studies and driving me mental
0	448	  I've always seen bits &amp; pieces of Shottas. now I've seen the whole movie...it ends sooooo sad   I'm gonna cry.  
1	449	  Just another day in paradise. ;)
0	450	  Just found a bone in my chicken nugget    Not cool
0	451	 - Like I said, my back still fucking hurts and Iâ€™m going to complain about it like no oneâ€™s business.... http://tumblr.com/x6n25amd5
1	452	  love you! &lt;333
0	453	  my aunties dog is getting put down  hes my dogs brother aswell 
0	454	 - my head feels like its going to explode - mmm, what a horrendous image... the mess!
0	455	  my head is killing meee
0	456	 - My name is Amy. Iï¿½m only three My eyes are swollen I cannot see, I must be stupid, I must be bad What... http://tumblr.com/xfj1uain0
0	457	 - my picture with Kris Karmada is gone forever, its not in my comments, on my mysapce or on my... http://tumblr.com/xzg1wy4jj
0	458	 Â«Confirmed: Missing Air France Flight 447 has Crashed in the AtlanticÂ»: http://bit.ly/BxdVL
0	459	 about 1/4 of my myspace comments are gone. cause someone hacked onto wills account. and kept abusing others so he had to delete it.
0	460	 about school....... it will all be over soon can't wait to celebrate            STRES till then
1	461	- about to pop in a movie &amp; chill a bit... get it innnnn.! call n text 
1	462	- about to swim 
0	463	 abt missing Air France plane. Follow here for best air news source:  http://tinyurl.com/m2p6yk
0	464	 AFI are not at reading til sunday this sucks !!!!!!!!!
0	465	 after a crap night was looking forward to being cheered up, but no. Never mind.
0	466	 ah the postman didn't have my package. What am I goon to do for the rest of the day.....
1	467	 ahh school on monday!!!! not ready
1	468	 ahhh. Drizzy. Mr. Rogers, you are indeed the best.
0	469	 Airport Express doesn't rock enough to allow wireless scanning with the Canon pixma MX310, but otherwise it's wireless goodness.
0	470	 Alistair's friends are all in the kitchen and I'm in my pjs...I JUST WANT A CUP OF TEA, DAMMIT!
0	471	 all day.. no play.
0	472	 all dressed up and no bicyclist for Monday nite ride n Henderson KY http://bit.ly/10H4ne
0	473	 all I want is my ma in my arms  that's all I want is you in my arms
0	474	 all my friends are gone haley n katie @ camp Paris @ moms Landin n Ayonna @ aunts n moms im so bored
0	475	 all nighter. yeeeeeeeeeeeessshhhh what a nightmare up coming 2 weeks. cannot wait to graduate!
1	476	 All the small things...
0	477	 All those Non-Robsten posts are making me sad. I mean, I knew that, but to see it from others in words. So sad.
0	478	 allison didnt win. She should have.
0	479	 almost time to leave.
0	480	 already getting sleepy...I really want to get my psych quizzes done tonight...
1	481	- always a nice thing to wake up to. yay. :p (gosh I'm such a typical lame overanalyzing teenager) lmao  / had a nice nap.
1	482	 am excited
1	483	 Am feelin very happy!? 
1	484	 Am I feeding the Pig'?
0	485	 am i losing my mind cause i wanna see my.TC on TV right now, this min? FU2 i want 2see CandyGirls!! not Daisy -dammit!! @iluvTerricka
0	486	 am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? Typical. Ugh
1	487	-- An alarm clock is a device for waking up people who do not have small children. --- 
0	488	 And how can you mend a broken heart?   â™« http://blip.fm/~8k7kl
0	489	 and I think that's why I felt really sick and depressed in school today cuz of all the stress.. I'm glad I got that off my chest :/
0	490	 and i was just starting to get confident in myself! you have torn me down!
1	491	 anoron.reedcourty.operaunite.com/webserver/content/ home.sch alternatÃ­va 
0	492	 another 45 mins....
0	493	 another early day
0	494	 another father's day weekend I don't get to spend with my dad..
1	495	 Another Friday night of Rock Band
0	496	 anticipating a tough day ahead
0	497	 anyone know if Ghostbusters is region free on 360?? and where to get a US copy in Britain if it is
1	498	  : D a million making a difference. I can't help but to believe. I came in believing &amp; I will leave believing GOD IS!
0	499	 - ?oVe&lt;33
0	500	  6:30...what's wrong wit it?
0	501	 - alergic... nose itchy and eyes burning... Hope It's getting better soon....
0	502	  and they KEEP on coming!   xox
0	503	  Another expensive weekend trip to the vet.
0	504	  are there any parties tonight!? im hella bored at home, and its seems like everyone is busy!! LAMMMMEEE
0	505	  but chilli prawns will make the pain better...
0	506	  daughter's beloved diabetic dwarf hamster died in her hands this morning...all creatures are worthy of love. â™¥
0	507	  DD has pinkeye...not fun.
0	508	 -- Farrah Fawcett Dies of Cancer at 62 - ABC News http://bit.ly/akQLD (via @Turner)
0	509	  feeling hopeless and useless.
0	510	  forgot my lunch at home
0	511	  General Motors sold hummer :S :S
1	512	  Good morning all! Have a great day!!!
0	513	  goodnight..
0	514	  gooood night!!   must prepare for tomorrows meeting now
0	515	 - Great! Im bored at the moment and just have no idea on what to do!  Missing Boyfie too! Damn iâ€™m... http://tumblr.com/xzp224xgj
1	516	  having a luvly day http://tinyurl.com/ckbmkc
1	517	  he is so hot !
1	518	  hmm what to do!
0	519	  http://bit.ly/18xobk Five Guys Locations Closed After Visit from &lt;em&gt;Inside Edition&lt;/em&gt;'s 'Rat Patrol' @dcist
0	520	  I am actually crying now because of sore throat.
0	521	 - I feel irresponsible and sort of horrible. Marshmallows, unless otherwise stated, have gelatin. fuck... http://tumblr.com/xl21pafgm
0	522	  i miss my brother.. i worry about him.
0	523	  i need to think of something else, first. 
0	524	  i wanted julian to win!
1	525	 - Iowa No. 2 in happy! Yea!
0	526	  jus got some bad news
1	527	  just got home
0	528	  just mean
1	529	  just saw sink into me the whole video on kerrang! ive seen it before loads but its so much better on tv!
0	530	 - Limp Bizkit - Rollin' #SongStuckInMyHeadWhenIWokeUp
0	531	  ''Love, save the empty''
0	532	  my camera broke !
1	533	  My mom is the funniest person ever!  
0	534	  my parents left
0	535	  Nadal is out @ French Open ... now, to my back-up -- Go ANDY RODDICK!
0	536	  no ass beatings, checked out Playhouse in Baltimore this weekend as well.  Feeling quite rested and a bit out of sorts.
0	537	  nothing....
0	538	  ok we'll talk about your boyfriends and stuff tomorrow ;) lmao and we'll talk for real soon too!! wooo hehe ilysfm doodle xxxx
1	539	  Pie seems to have quite a good appetite now.
0	540	 - server problems - motivating me to change hosting providers though... #fb
0	541	  shakes head
0	542	  Shock loss to Sparks...bummer, @tmmcwilliams had a great game but shock too many injuries to start the season...rematch Monday!
0	543	  some asshole got a hold of my email and signed me up for all this spam mail.  ughhhh...it's non stop.  anyone have a spam blocker?
0	544	  someone just said ast least your pretty  . thanks but but being pretty gets you nowhere you have to much integrity .
0	545	  myspace peOplE  can get really angry if I don't answer them right away... JA!
0	546	  never get any photo comments on m space and more
1	547	  NHL: Penguins 1, Red Wings 3 - FINAL - Red Wings lead series 1-0 - for stats, stars and more visit http://www.nhl.com
0	548	  no tickets in germany for the miley cyrus tour.. 
0	549	  photo shoot rained out...  oh well, back to post!
1	550	  R.I.P young teke!!!  i miss you cuzin!! &lt;3     it has been 1 year sence you died. . .    [Dont be ashamed of your faith]
0	551	  RIP Charles J ...the world is with one less fine fellow
0	552	  RSL was at the Paley talk?! Now I'm even more depressed I couldn't get a ticket. Oh wells. 
1	553	 - she is amazing -- Bjork ï¿½ Bachelorette ? http://blip.fm/~4lfyi
0	554	  so bored
0	555	  so much for a good weekend
1	556	  Thank you.    @Kyauphie
0	557	  The hotel doesn't know where it is either... that was my favorite! How poopie is that.
0	558	 - thelovelybones: I plan on owning this â€¦donâ€™t judge me. http://tumblr.com/xr0238tmq
0	559	  This year, 5 million children from hunger-related causes.  http://is.gd/17Eo4
0	560	 - ticketsandpassports: Â lmao your not a nerd. i think its cool when guys like anime. http://tumblr.com/xqn1x1tue
0	561	  To all the mothers whose day may not be so happy. God loves you. TLC - Waterfalls ? http://blip.fm/~5zi9g
0	562	  Today is not a good day. But I guess laying around the house in your undies isn't so bad.
0	563	  went to maggie's bday party, came home without my phone... I feel lost, and reaallly confused (but thats just the booze talking)
0	564	  when will RB2 get an australian release date???
0	565	 !my grandma just told me she thinks I'm stupid. Well, hey thanks, G.
1	566	 #andyhurleyday
1	567	 #ASOT400
0	568	 #betseyjohnson why are you doing this to me? This necklace is $150 rather than the usual $50-60 I want it  http://twitpic.com/6ioi8
1	569	 #followfriday @n3rin3 @jurgenphoto @shaneaddinall @robi27 @dannyvan @byronrode @tattood1
0	570	 #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH
1	571	 #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany #mcflyforgermany
0	572	 #p1wimax no signal detected here at the gardens
0	573	 #trackle
1	574	 --&gt; that was then. ='( --&gt; this is NOW.
1	575	 &lt;3 this pic If u want more tell me cause I got more   http://twitpic.com/6vsv8
1	576	 &lt;---My expression watching this again: http://tinyurl.com/eqbwe
0	577	 &quot;Beach Ball Fail&quot; - http://cheezburger.com/tw/?v7-20659 #lol #fail
1	578	 &quot;I'm a freelance writer for Braille porn and a stunt double for a hand model for Palmolive dishwashing liquid.&quot; [from @ShinyHappyHead]
1	579	 &quot;Im in love and I don't care who knows it !&quot; -elf
0	580	 &quot;It's raining again&quot; (c) Supertramp
1	581	 &quot;Y must people insist on talking about stupid politics on the comments of a bubblegum pop song. Sorry, get out&quot; http://tinyurl.com/ljgec2
0	582	 &quot;you have to do it all alone&quot;
0	583	 Apparently the 'new' 3.0 is the same build as the GM, meaning I'll likely have the same [minute] issues I was having with the GM. #mlia
0	584	 Archie's annoying me this morning, says I hogged the bed all night and won't get up for his shower, him and his little black kettle self
0	585	 are you ok @zheyamada ?
0	586	 Argh, the speakers on my Macbook are screwing up, and slowly dying.
1	587	 -as simple as it gets.
0	588	 at Chris Brown . . . I honestly dont feel bad for Rihanna ; anyways . . . Out nd such . . .
0	589	 at last night 
1	590	 at my tweets: 1 lady saying goodnite, 2 tweets later 1 lady is saying good morning - that's crazy - i would never imagined this yrs ago
1	591	 at the nursery. the wailing have just ended. all sleeping soundly. working morning shift tmrw. grr
1	592	 AT THE RANDOM MENTION ABOUT CORE 2 &quot;DEALS&quot; THAT ARE ALMOST TWICE AS MUCH SENSE AS IT'S NOT TIED TO HIMSELF ABOUT TV EVERY NIGHT.
0	593	 at work ! Fuck !
0	594	 at work and got loads to do b4 I leave today. Toodles lufflies xxx
0	595	 attempting to get other people on twitter(other than cate)  to talk to me but it is failing
0	596	 Aw. Toy Story 3 is coming out NEXT year.
1	597	 awake...finally..random dream...i was a penguin but i lived in jersey and i oddly lived in a icecream store lolz 
0	598	 awesome  http://twitpic.com/6ikhd
1	599	 awesome black coffee... anyone?
1	600	 aww great song &quot;Picture to burn&quot;
0	601	 AWW I GOTA DO HOMEWORK
0	602	 aww someone borrowed it without telling me.
0	603	 Awww derek is at work back to making kandie with the little ones  :o
0	604	 B- in genetics so that's a 2.75 towards my GPA. What really sucks is that I got a 79.75% in the class and an 80% is a B.
0	605	 baby died last night. @$%%$# day.
0	606	 baby girl's so upset.....i'm not where i need to be with my sewing... and it's almost 10pm and i'm finally eating a little dinner..sigh..
1	607	 baby sitting today.. shopping tomorrow.. Rue 21 Is the best Ever.. 
1	608	 baby you like my favorite dessert I just can not get enough of you love you I'm yours 4Eva
0	609	- back from cali , missing itttttt 
0	610	- back pain 
1	611	 Back to basics 
0	612	 bad day 2day. Broken glasses  rainy weather  uof
0	613	 bad night for the pens
0	614	 bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try
1	615	 BAHAHAHA  me and jodie burst out doing kevin's sos dance!  EPICCC XD
0	616	' bank account is negative $118... 
1	617	 Bas one last time 2 update my status 
1	618	 baseball.
0	619	 bcd's closed! i guess nodaji it is.
0	620	- bed ; I gotta get up early  , only 5 more days of this bullshit  . SUMMER!!! &lt;3
0	621	 bed time......................................................
0	622	 bedss gayyyy ... oh well Goodnight people  @technotetris and @ShaunAcland ;D
1	623	- been up for 2 days straight. LoL. i NEVER sleep. 
0	624	 being afraid of food is an eating disorder right?
0	625	 being told im beautiful doesnt make my tummy better
0	626	 besides that great graduation day. I finaly made it I'm a highschool graduate ! Moms word .. Chapter close .. Keep pushing foward.
0	627	  still no phone. bukas pa raw in the afternoon...  oh well, i survived 7 days, what's one more... day...  another day, another destiny
1	628	  such a nice day
1	629	  Summertime by DJ Jazzy Jeff and The Fresh Prince
0	630	  The iPhone will be out of commission for a while.
1	631	  the weather is lushhh!
0	632	  Things are not good in my head. I may not be around a lot this weekend.
1	633	  third date went well....moving on to fourth!!!!!!
1	634	  To The Death! An awesome random comic for the certifiably not sane. (  )
0	635	  try and enjoy ur family &amp; I am here if I need anything-anything!!!. Love you Sis-be brave &amp; I know u r strong ur in my prayers
1	636	  twilight !!!
0	637	  twitter wont let me send replies today - boo hoo
1	638	  two more days.
0	639	  ughhh..
0	640	  UVA baseball...   Come on boys you can do it
0	641	  water works are gonna start
0	642	 - Well i wrote a missive post about last night and all the things that happened, it got deleted tho by... http://tumblr.com/x9c238auy
0	643	  well, I guess I knew it was going to break sometime...
1	644	 - 'What Canadians Have to be Proud of' http://bit.ly/NX4aQ
0	645	  why is it raining?
0	646	  why me?
1	647	  xD go day!!!
1	648	 - yay for STAR testing week! I start school at 11am this week and I have no school on thursday! maybe SF... http://tumblr.com/xvq1mln1l
1	649	- #Hello #World! This is where i live: http://twitpic.com/6bo0t #beautiful #5am #woop - bed now 
1	650	 #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack #tokiohotel #shortstack
0	651	 #squaresp #squarespac #squarespace #trackle giveaways giveway iphonegiveway squarespace squarespce trackle
1	652	 &lt;*~Free!~*&gt;
1	653	 &lt;----that's me smiling.
0	654	- &quot;......you were asleep while i gathered my things in the dark. the burns on my fingers were all that was left of the spark...&quot; - 
0	655	 &quot;BBC NEWS | UK maps climate change forecasts&quot; - The picture it paints is an alarming one ( http://bit.ly/69AYs )
0	656	 &quot;I'm giving up on you. I don't care how you mess up your life now.&quot;... :'(
0	657	 &quot;Meteorologists Predict Chilly, Rainy Midsummer | News in Finland| yle.fi&quot; + thunder  ( http://bit.ly/15TpJC )
1	658	 &quot;Nintendo DSi Portable Game System - What Will You and i Do?&quot; ( http://tinyurl.com/b3yobq )
1	659	 &quot;Promote My Site - Getting to the Front Page and Other Places in Social Media&quot; ( http://tinyurl.com/dflzg4 )
1	660	 &quot;The universe is a living being, and it's conscious, and it's very old. And it cares about itself in lots of ways.&quot; Drunvalo Melchizedek.
1	661	- &quot;the world makes music for people who listen &quot; 
1	662	 &quot;Will Diggâ€™s New Share Feature Pollute Twitter?&quot; ( http://tinyurl.com/ncqkm5 )
0	663	 (angry) mixed motions! but soo frustrated x( http://plurk.com/p/13s5mg
0	664	 (mood i am in)
1	665	 *exited* I just bought some oreos!! I hope everyone likes oreos..
0	666	 *hugs @ignorantsheep*
0	667	 *sends you e-hugs*
0	668	 *tear*
0	669	 *cries* I'm so depressed, thanks to you my angel! &quot;I'm gonna find someone someday who might actually treat me well&quot;!!
0	670	--- *On my way to the doctors with my Duo, my ass hasn't even had breakfast yet  lol
0	671	 *sob* must be in bed!!
0	672	 *wishes she was at summer jam*
0	673	 , school! GrRr im not in the mood to take my make up back off then put it on again when the teachers leave!
1	674	-- . BABBBBBBBBYY .  I missed you MUCH!!
0	675	 . Sunday is over.
1	676	-- . well then you gon have to stop w. that . &quot;IDC&quot; shit. JUST be faithful like *points to em* MOI! 
0	677	 .. why the jonas are bad with us !! come to paraguay
1	678	 ... its JONAS DAY!!!!!!!!
0	679	 ... UghH... Anybody wanna come to my house and cook? My mom is leavin for work and aint cook me shit !... Can't trust dem hoes!!!
0	680	 ....  i don't know what to do..
0	681	 .... i think i lost my spanish book!! :-X
0	682	 .... Life can be so complicated. I know God has a plan .... I just have to trust in him.
0	683	 ......... Oh well, at least Suzumiya Haruhi no Yuuutsu is on air.
0	684	 .........not really a good night guys ! buu huu
0	685	 ...I did not get cast in but I will keep looking for some dance opportunities.  I need some exercise.
0	686	 ...the ground around me is wet... i looked up to see if any drops fall on my face...it was drizzle all around but I am missing my drops
0	687	 ..i forgot to bring my new sharpie pens to school today..booo!
0	688	 ..omg...my celly is off...this hasn't happened to me in years...WTF!!! gota get my bill paid
1	689	 : The Last Gadget http://tinyurl.com/pd4wyp #Geek_And_Poke
0	690	 :'( this is so horrible
0	691	 :'( where ius that one person that can make me smile 
0	692	 :S this tweetdeck is killing me hate it 
1	693	 ;) July Flowers (July 2009) #Holiday
0	694	 @ last.fm not working.
1	695	 @aaronXnow finally got twitter haha
1	696	 @aChAotIcBeaUtY
1	697	 @Aimee_B_Loved I think there may be a connection between Paul Reubens and the reason why movie theater fl.. http://tr.im/nfKO
0	698	- @alexjreid - saw that earlier, can't even comprehend what that couple were feeling. Really tragic 
1	699	- @alittlebit - temperature is down, but the pain is still bad. Hoping antibiotics kick in soon! Thanks for asking 
1	700	-- @anyamanda said I tweets less these days so, hi! 
1	701	 @AuroraLee Would love to see you guys sometime! *grin* - and aw rats, maybe it'll warm up real fast??? LOL
0	702	- @benboychuk I hope it's not actually on here birthday that she's getting shots.  
0	703	 @billbeckett's signature has 100% rubbed off my mondayeyes bracelet. At least I have plenty of autographs from him, but still. Sad day.
1	704	 @blackswan2 &quot;to all you&quot; ? http://blip.fm/~7d1qo
1	705	 @blondediva11 What happened while I was gone? Anybody get arrested http://tr.im/koFz
1	706	- @breegeek I'll know if u can't find a replacement 4me. I'll still pay u if not.  I won't let u hang
1	707	 @canuckgrrrl Seeing a guy dressed up as a banana totally made my day. Phallic symbol FTW http://tr.im/mVTm
1	708	- @carole29 yep  coz of the England game on Wednesday
0	709	 , Alllllan ruins my lifeeee.
1	710	-- . =D There's my BOO.  *Blushes*
1	711	-- . BYYEEE . ILY2 Jamarcusssssss 
0	712	 . I was want to buy the sims 3 . But it sold out . Wtf . Haha..
1	713	-- . You aint gotta apologize. I know I'm not ugly. 
0	714	 .. just 
0	715	 .. yep,i have things my way all the time. i am selfish. everything revolves around me. yep. im a bitch. great for me (Y) =|
0	716	 ... ...I don't wanna get rid of twitter  You guys are too cool...
0	717	 ... i try... i try so hard... and i seem to get no credit for it.... wats the prob?
0	718	- ... wide awake, but dont actually wanna go to school :S  xxx
0	719	 .... Dream beautiful.
0	720	 .... now only have one roommate....
0	721	 ..... Im givin myself 5 minutes to turn that frown upside down
0	722	 ......i cant even say a word right now
0	723	 .....why am i so sad??...becuz of u or becuz of the exam??.....i think..becuz of u... 
0	724	 ...?                   ..frustrated?
0	725	 ...and i feel a shallow breath that squeezes past the fifty pounds of stone laid in my chest.
0	726	 ...just found out that a friend from my childhood has passed away... May he Rest In Peace.
0	727	 ...still in the office... 
1	728	 ...that is all
0	729	 ..sniffles... since I dont get to leave this fucking house...AW GREAT the power's gone. and its getting dark.. Puurfect!
0	730	 / I feel so ... ... Left out
0	731	 ::sigh:: we didnt win the contest . stupid popularity contest. i had so many votes for her also.  im realy sad. i had such a good feeling
0	732	 ;( noooo! why? things are so complicated if I spelt that wrong idc
0	733	 ;( noooo! why? things are so complicated if I spelt thy wrong idc
1	734	 ;) Butterfly Day (Jun 19, 2009) #Holiday
1	735	 ??? what does it means ?
0	736	 @ JFK International Airport http://loopt.us/PPYZTQ.t
0	737	 @ jonas brothers youtube bein suspended
0	738	 @ moval court 4 a traffic ticket..I should b sleeping..aahh.
1	739	- @ work.. || Only 5 hours of it today and then weeeekend!  Can't wait for the long weekend to begin! Gonna get some things done for sure!
1	740	 @ahugeproduction Praying for my cold to go to my head because a skunk just sprayed my yard. This is the w.. http://tr.im/n8AI
1	741	 @AriaaJaeger Created from the realms of Light, pure love commands the fold When you think and speak with love, a new world you'll behold~
1	742	 @arjunbasu The music was so quiet that he was sure there was a massive hoax being played. On him alone. I.. http://tr.im/mP2j
0	743	 @bananarchy_atx sold out of frozen bananas today!   http://mypict.me/2QIM
0	744	 @beckobviously i have no car to come to you either.
0	745	 @belllareow has disappeared again 
0	746	- @billyraycyrus oi tell your daughter to lower her ticket prices we cant afford it in london  my sister cried.
0	747	- @brooklyn_belle LOL. &quot;cat.&quot; I'm a huge fan. Also, the more i think about it, the more I think you should hold off on Sims 3 
1	748	 @Canuckflack Speaking as a historian, WTF do you incorporate twitter buzz by upper middle class North Ame.. http://tr.im/oFLS
0	749	 @cnnbrk: Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62.
1	750	- @cmedders Yes, before the show, I suggested that we ought to do a celebrity deathmatch 
1	751	 @CranberryPerson Dear hyper chihuahua, we only have 45 minutes left together on this drive, but I have a .. http://tr.im/lAj6
1	752	 @danawalker Washington Capitals would be one of #myweakness as well.
1	753	 @daveena looking fwd to a twitpic of selma soon. Cool name, add a k to the end and it's tok'ra
0	754	 @desiredeffect
1	755	 @dustincary yea I really wanna see a win for him at daytona
1	756	 @DWO34 Great to follow @BUTTERFLYWHEEL @DebraWard @chastity_1111 @Cortnee4Christ @DWO34 @DarrenSproat @Sharboubou @mikehanes
1	757	 @EightyThreeKid aww I'm sorry bae u kno I be grindin =D BUT I GOT U I SWEAR....I needa go buy an artbook that or construction paper
0	758	- @fontenot619 Hey you! @PoisonGirl10 How long will you be on? @summerblonde83 Thx! @Nic0pic0 hehehe yw ;) @sevgli Yeah, they're not! 
1	759	 @gigia: &quot;@Mama_K: &quot;Nobody told me Violent Femmes covered Gnarls Barkley! &quot; tks, dude!! &quot; ? http://blip.fm/~6svjq
0	760	 @HitzProductions unfortunately I'm coming from NJ the boonies...I gotta drive to the path
0	761	- @iamfauxpas All gigs this weekend have been cancelled, so it may be temporary or shut for good. Still trying to find out. BOO. 
1	762	 @idvssuperego Started working on a â€œwarm, fluffy fartâ€? tweet before realizing I donâ€™t especially like far.. http://tr.im/n7J0
1	763	 @infobotz News = Google Getting Twitterpated? - http://tinyurl.com/oropl7
0	764	 @isak is mad at me. #fail
1	765	 @jazzgotsoul @liveguy lol nooooooooo!!!
0	766	 @jessdelight I just played ur joint two songs ago. Everyone in studio was feeling it!
0	767	- @jonswerens I can't get excited about Conan. 
1	768	 @LadyKeisha @scorpio510 thanx for the post &amp; the warm wishes.. enjoy ur day!
1	769	 @latuacatante17 youu welcomee
1	770	 @LisaBarone If, thru the miracle of modern science, Bruce and Danny had a child...
0	771	 @lisad stopped talking to me. I should stalk her. ^^
0	772	- @littlecharva - you'll be pleased to know I did not have a nice night's sleep, even in a comfy bed ;) even a sleeping bag would be same 
1	773	 @loic Now try sex in bing, deactivate safe search and go to video. You are now on a porn site without lea.. http://tr.im/n18y
0	774	 @lushone toolio has court on the 24th...
0	775	 @Mgapmp When you meet @johncmayer tonight, please tell him my story. How Laker Fans made me miss his show!
1	776	 @MICHAEL_CASTRO is not at 902  thanks!
0	777	- @minxlj hope you get better soon 
0	778	 @misterdjin i just saw...
0	779	 @Mizz_Bliz I slept late too. I wonder y u did...Mhmm. I'm not as hype as u think to leave the country for 2 weeks &amp; 3 days.
0	780	 @MIZZWALKER which one???
0	781	 @moogyboobles AHHHHHH - bloody Five. Why did they give away House (and me the Sky subscription)?
0	782	 @Mp3Jackson Is Upset With Me Lol
1	783	 @mrjoecool well praise the lord 4 gud moods i kno i need 2 b 1, im workn out ma thighs &amp; these dark clouds is scaring me
0	784	 @Nambu sending my tweets from wrong account although selected the right one.
1	785	 @oliveshoot aw, sweet Leslie was tweeting luv last night!  You are my #1 and absolute FAVE!
1	786	 big ass kool-aid smile on my face from talkin to my boo...
0	787	 bleh... I feel like QQing now. 
1	788	 blowdrying my hair
0	789	 Boo to that 
1	790	 bored........doing nothing at all....okay...i'm a pretty shy girl...
1	791	 BOREDDDD  going to do powerpoint
0	792	 boring nite...damn I guess I better get use to this
0	793	 boro let me down. It's getting very tight.
1	794	 bosco graduation then sara's voice recital
1	795	 breakfast with family
1	796	 Britains Got Talent on RIGHT NOW ! Good luck Susan Boyle ;)
0	797	 bummed to be missing bb Kris's comcast chat. Stupid responsibilities.
0	798	 burnt tongue, hot chocolate has a downside
0	799	 but eatting popcorn so its getting better
0	800	 but I don't want a boyfriend for the summer.
